ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
12941828,JG104082,12/20/2022 09:00:00 AM,036XX N NOTTINGHAM AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,FALSE,FALSE,1632,16,38,17,11,1128099,1923270,2022,11/15/2023 03:41:31 PM,41.94576412,-87.80456197,"(41.945764115, -87.804561966)"
13200835,JG411772,12/27/2022 02:35:00 PM,004XX S STATE ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,LIBRARY,FALSE,FALSE,113,1,4,32,11,1176436,1898416,2022,11/15/2023 03:41:31 PM,41.87660796,-87.62764406,"(41.876607964, -87.627644063)"
12976192,JG144654,12/13/2022 12:00:00 AM,068XX S LAFAYETTE AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,722,7,6,69,08A,1177011,1859669,2022,11/15/2023 03:41:31 PM,41.77026997,-87.62670294,"(41.770269967, -87.626702936)"
12914265,JF500465,12/06/2022 0:00,014XX W ROSCOE ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1922,19,44,6,6,1166135,1922676,2022,11/15/2023 03:41:31 PM,41.94340515,-87.66477154,"(41.94340515, -87.664771535)"
13023225,JG201031,11/22/2022 12:00:00 AM,008XX S KOLMAR AVE,890,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,1131,11,24,26,6,1146145,1895813,2022,11/15/2023 03:41:31 PM,41.87009459,-87.73892969,"(41.870094592, -87.73892969)"
12941456,JF521111,12/23/2022 07:06:00 PM,091XX S BALTIMORE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,FALSE,TRUE,424,4,10,46,08B,1198485,1844963,2022,11/15/2023 03:41:31 PM,41.72940456,-87.54848124,"(41.729404564, -87.548481235)"
12939510,JG101367,12/29/2022 01:00:00 AM,054XX S COTTAGE GROVE AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,VACANT LOT / LAND,FALSE,FALSE,233,2,4,40,7,1182510,1869045,2022,11/15/2023 03:41:31 PM,41.79587282,-87.60625543,"(41.795872819, -87.606255427)"
12947114,JG109946,12/23/2022 02:14:00 PM,061XX S MASSASOIT AVE,820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,FALSE,FALSE,812,8,13,64,6,1139126,1863171,2022,11/15/2023 03:41:31 PM,41.78065031,-87.76549103,"(41.780650308, -87.765491029)"
13223929,JG440216,12/16/2022 09:00:00 AM,075XX S LANGLEY AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,FALSE,FALSE,624,6,6,69,26,1182203,1855064,2022,11/15/2023 03:41:31 PM,41.75751475,-87.60781374,"(41.757514749, -87.607813737)"
12957025,JG121633,12/05/2022 9:00,058XX N NINA AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,1612,16,41,10,11,1128083,1938366,2022,11/15/2023 03:41:31 PM,41.98718943,-87.80427815,"(41.987189429, -87.804278149)"
12992811,JG164287,12/01/2022 14:32,026XX N CLYBOURN AVE,1110,DECEPTIVE PRACTICE,BOGUS CHECK,SMALL RETAIL STORE,FALSE,FALSE,1931,19,32,7,11,1163560,1917417,2022,11/15/2023 03:41:31 PM,41.92902888,-87.67438453,"(41.929028876, -87.674384528)"
13101491,JG294525,11/18/2022 12:00:00 AM,090XX S HOUSTON AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,FALSE,FALSE,424,4,10,46,26,1198093,1845634,2022,11/15/2023 03:41:31 PM,41.73125564,-87.54989483,"(41.731255642, -87.549894829)"
12943388,JG105070,12/19/2022 02:45:00 PM,029XX N WESTERN AVE,890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,1432,14,32,21,6,1159856,1919275,2022,11/15/2023 03:41:31 PM,41.93420466,-87.68794417,"(41.934204659, -87.687944171)"
12961021,JG126355,12/02/2022 11:00,045XX N CLARENDON AVE,890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,1914,19,46,3,6,1170102,1930169,2022,11/15/2023 03:41:31 PM,41.96388038,-87.64997127,"(41.963880376, -87.649971265)"
12953547,JG117564,12/14/2022 01:15:00 PM,019XX S PRAIRIE AVE,630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,132,1,3,33,5,1178381,1890944,2022,11/15/2023 03:41:31 PM,41.85606025,-87.62073047,"(41.856060245, -87.620730467)"
12996128,JG168728,12/25/2022 12:00:00 AM,037XX N OLEANDER AVE,1562,SEX OFFENSE,AGGRAVATED CRIMINAL SEXUAL ABUSE,RESIDENCE,FALSE,TRUE,1631,16,38,17,17,1125079,1923949,2022,11/15/2023 03:41:31 PM,41.94767796,-87.8156476,"(41.947677961, -87.815647601)"
13033779,JG213452,12/01/2022 0:00,029XX S ARCHER AVE,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,913,9,11,60,5,1167655,1885199,2022,11/15/2023 03:41:31 PM,41.84053297,-87.66026531,"(41.840532967, -87.660265312)"
12956309,JG120697,11/18/2022 10:30:00 PM,011XX N DAMEN AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,FALSE,FALSE,1212,12,1,24,08A,1162857,1907753,2022,11/15/2023 03:41:31 PM,41.902525,-87.6772395,"(41.902524996, -87.677239497)"
12942160,JG104453,12/29/2022 06:14:00 AM,038XX S LAKE PARK AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,212,2,4,36,7,1182922,1879957,2022,11/15/2023 03:41:31 PM,41.82580661,-87.60440522,"(41.82580661, -87.604405216)"
12947675,JG110713,12/09/2022 8:45,001XX W ADAMS ST,460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,122,1,42,32,08B,1174979,1899419,2022,11/15/2023 03:41:31 PM,41.87939301,-87.63296359,"(41.879393006, -87.632963594)"
12983612,JF494287,12/01/2022 10:29,004XX W HARRISON ST,2021,NARCOTICS,POSSESS - BARBITURATES,GOVERNMENT BUILDING / PROPERTY,TRUE,FALSE,124,1,28,28,18,1173461,1897593,2022,11/15/2023 03:41:31 PM,41.8744162,-87.63859167,"(41.8744162, -87.638591667)"
12940081,JG102052,12/29/2022 05:00:00 PM,056XX W ROOSEVELT RD,910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,1513,15,29,25,7,1138812,1894116,2022,11/15/2023 03:41:31 PM,41.86557398,-87.76589296,"(41.865573976, -87.765892957)"
12999621,JG172896,12/25/2022 10:00:00 PM,040XX W BELMONT AVE,560,ASSAULT,SIMPLE,RESTAURANT,FALSE,FALSE,1731,17,30,16,08A,1148869,1920972,2022,11/15/2023 03:41:31 PM,41.93908123,-87.72827746,"(41.939081232, -87.728277456)"
12963784,JG129348,12/23/2022 12:00:00 PM,050XX S LAKE SHORE DR SB,930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,222,2,5,39,7,1189076,1871993,2022,11/15/2023 03:41:31 PM,41.80380742,-87.58208345,"(41.803807415, -87.58208345)"
12943929,JG106413,12/23/2022 04:00:00 PM,004XX W PERSHING RD,1206,DECEPTIVE PRACTICE,"THEFT BY LESSEE, MOTOR VEHICLE",STREET,FALSE,FALSE,925,9,11,61,11,1173850,1879063,2022,11/15/2023 03:41:31 PM,41.82355979,-87.63771454,"(41.823559787, -87.637714542)"
12962098,JG127595,12/01/2022 12:00,113XX S CENTRAL PARK AVE,1110,DECEPTIVE PRACTICE,BOGUS CHECK,RESIDENCE,FALSE,FALSE,2211,22,19,74,11,1154404,1829008,2022,11/15/2023 03:41:31 PM,41.6866106,-87.71038486,"(41.686610604, -87.710384857)"
13166715,JG372117,12/31/2022 11:45:00 PM,021XX W 50TH PL,281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,FALSE,TRUE,931,9,15,61,2,1162955,1871158,2022,11/15/2023 03:41:31 PM,41.80210264,-87.67790553,"(41.802102637, -87.677905527)"
12941012,JG103174,12/31/2022 09:58:00 PM,0000X E WACKER DR,2250,LIQUOR LAW VIOLATION,LIQUOR LICENSE VIOLATION,HOTEL / MOTEL,TRUE,FALSE,111,1,42,32,22,1177009,1902589,2022,11/15/2023 03:41:31 PM,41.88804596,-87.62541383,"(41.888045958, -87.625413826)"
12957699,JG121490,12/31/2022 06:20:00 PM,006XX W MADISON ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,121,1,42,28,14,1172090,1900283,2022,11/15/2023 03:41:31 PM,41.88182808,-87.64354595,"(41.881828083, -87.643545951)"
12929304,JF474393,11/14/2022 02:35:00 PM,033XX W FILLMORE ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,POLICE FACILITY / VEHICLE PARKING LOT,TRUE,FALSE,1134,11,24,29,18,1154228,1895173,2022,11/15/2023 03:41:31 PM,41.86818094,-87.70927139,"(41.868180939, -87.709271389)"
12948342,JG111457,12/30/2022 12:00:00 PM,035XX N MILWAUKEE AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,1731,17,30,16,7,1147734,1922868,2022,11/15/2023 03:41:31 PM,41.94430592,-87.73240007,"(41.944305924, -87.732400066)"
13255394,JG477801,12/21/2022 12:00:00 PM,002XX N MICHIGAN AVE,820,THEFT,$500 AND UNDER,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,114,1,42,32,6,1177258,1901860,2022,11/15/2023 03:41:31 PM,41.8860399,-87.62452154,"(41.886039903, -87.624521539)"
13065461,JG251650,12/12/2022 12:00,016XX N KILBOURN AVE,810,THEFT,OVER $500,RESIDENCE,FALSE,TRUE,2533,25,37,23,6,1146143,1910471,2022,11/15/2023 03:41:31 PM,41.91031784,-87.73856402,"(41.910317837, -87.738564018)"
12945654,JG104113,12/31/2022 10:00:00 AM,035XX S ASHLAND AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,912,9,11,59,14,1166245,1881291,2022,11/15/2023 03:41:31 PM,41.82983923,-87.66555094,"(41.829839226, -87.665550941)"
12957251,JG121852,12/11/2022 9:00,049XX S DREXEL BLVD,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,222,2,4,39,7,1183147,1872548,2022,11/15/2023 03:41:31 PM,41.80547053,-87.60381052,"(41.805470526, -87.603810519)"
13178803,JG386278,12/01/2022 0:00,033XX W CUYLER AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,FALSE,FALSE,1724,17,33,16,11,1153316,1926742,2022,11/15/2023 03:41:31 PM,41.95482724,-87.71177968,"(41.954827235, -87.711779676)"
12951971,JG115823,12/26/2022 10:00:00 PM,047XX S MICHIGAN AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,224,2,3,38,08A,1177958,1873533,2022,11/15/2023 03:41:31 PM,41.80829274,-87.62281166,"(41.80829274, -87.622811656)"
12940801,JF523874,12/27/2022 10:15:00 AM,010XX W LAKE ST,320,ROBBERY,STRONG ARM - NO WEAPON,CTA TRAIN,FALSE,FALSE,1214,12,27,28,3,1169659,1901630,2022,11/15/2023 03:41:31 PM,41.88557762,-87.65243323,"(41.885577616, -87.65243323)"
12963584,JG129335,12/25/2022 12:00:00 AM,075XX S SOUTH SHORE DR,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,421,4,7,43,5,1196126,1856148,2022,11/15/2023 03:41:31 PM,41.76015578,-87.55675291,"(41.76015578, -87.556752911)"
12953218,JG117276,12/19/2022 07:00:00 PM,057XX N CENTRAL AVE,1120,DECEPTIVE PRACTICE,FORGERY,STREET,FALSE,FALSE,1621,16,39,11,10,1137870,1937747,2022,11/15/2023 03:41:31 PM,41.9853193,-87.76829568,"(41.985319301, -87.768295675)"
12977766,JG146435,11/28/2022 12:00:00 AM,031XX W HARRISON ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,POLICE FACILITY / VEHICLE PARKING LOT,FALSE,FALSE,1134,11,24,27,11,1155457,1897193,2022,11/15/2023 03:41:31 PM,41.87369942,-87.70470516,"(41.873699424, -87.704705156)"
12939299,JF528943,12/31/2022 04:46:00 PM,011XX N CENTRAL PARK AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,FALSE,TRUE,1112,11,27,23,08A,1152166,1907321,2022,11/15/2023 03:41:31 PM,41.9015572,-87.71652089,"(41.901557203, -87.716520892)"
12953903,JG117968,11/24/2022 10:18:00 PM,100XX W OHARE ST,1206,DECEPTIVE PRACTICE,"THEFT BY LESSEE, MOTOR VEHICLE",OTHER (SPECIFY),FALSE,FALSE,1651,16,41,76,11,1100658,1934241,2022,11/15/2023 03:41:31 PM,41.97629041,-87.90522722,"(41.976290414, -87.905227221)"
12970086,JG137400,11/27/2022 05:00:00 PM,051XX W 55TH ST,1206,DECEPTIVE PRACTICE,"THEFT BY LESSEE, MOTOR VEHICLE",COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,814,8,23,56,11,1142940,1867661,2022,11/15/2023 03:41:31 PM,41.79290166,-87.75139653,"(41.79290166, -87.751396529)"
12983321,JG153015,12/04/2022 15:00,053XX W WILSON AVE,281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,FALSE,TRUE,1623,16,45,15,2,1139704,1930218,2022,11/15/2023 03:41:31 PM,41.9646257,-87.76173504,"(41.964625697, -87.761735037)"
12947785,JG110888,12/17/2022 09:00:00 AM,016XX W 93RD ST,810,THEFT,OVER $500,RESIDENCE,FALSE,FALSE,2221,22,21,73,6,1166862,1843022,2022,11/15/2023 03:41:31 PM,41.72481103,-87.66437941,"(41.724811033, -87.664379408)"
12944857,JG107475,12/26/2022 09:00:00 AM,051XX N EAST RIVER RD,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1614,16,41,76,6,1116630,1933219,2022,11/15/2023 03:41:31 PM,41.97325186,-87.84651132,"(41.973251862, -87.846511321)"
13028178,JF478154,11/17/2022 02:39:00 PM,057XX S PRAIRIE AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,FALSE,TRUE,232,2,20,40,26,1179020,1867023,2022,11/15/2023 03:41:31 PM,41.79040455,-87.61911492,"(41.790404549, -87.61911492)"
12979129,JG147148,12/01/2022 12:00,043XX N HONORE ST,890,THEFT,FROM BUILDING,RESIDENCE - GARAGE,FALSE,FALSE,1912,19,47,5,6,1163249,1928914,2022,11/15/2023 03:41:31 PM,41.96058381,-87.67520297,"(41.960583812, -87.67520297)"
12950858,JG114372,12/30/2022 12:00:00 AM,032XX W 84TH PL,1122,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,OTHER (SPECIFY),FALSE,FALSE,834,8,18,70,10,1156238,1848382,2022,11/15/2023 03:41:31 PM,41.73973975,-87.70315172,"(41.739739751, -87.703151717)"
12941271,JG102499,12/26/2022 03:30:00 PM,034XX N Clark ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,1924,19,44,6,6,1169060,1922954,2022,11/15/2023 03:41:31 PM,41.94410489,-87.65401262,"(41.944104888, -87.654012624)"
12940572,JG102632,12/13/2022 03:00:00 PM,036XX N HARDING AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,1732,17,30,16,11,1149414,1923974,2022,11/15/2023 03:41:31 PM,41.94730839,-87.72619627,"(41.94730839, -87.726196273)"
13092289,JG283393,11/21/2022 12:30:00 AM,001XX W HUBBARD ST,3910,INTERFERENCE WITH PUBLIC OFFICER,BRIBERY,STREET,FALSE,FALSE,1831,18,42,8,26,1175360,1903293,2022,11/15/2023 03:41:31 PM,41.89001494,-87.63144829,"(41.890014944, -87.631448294)"
12943735,JG105212,12/30/2022 12:30:00 PM,044XX N PULASKI RD,1242,DECEPTIVE PRACTICE,COMPUTER FRAUD,STREET,FALSE,FALSE,1722,17,39,14,11,1148930,1929120,2022,11/15/2023 03:41:31 PM,41.9614388,-87.7278417,"(41.961438803, -87.727841701)"
13001728,JF527349,12/30/2022 02:00:00 AM,101XX S YALE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,511,5,9,49,14,1176402,1837770,2022,11/15/2023 03:41:31 PM,41.71019008,-87.6295917,"(41.710190077, -87.629591704)"
12969940,JG137139,12/29/2022 11:30:00 PM,028XX N BROADWAY,820,THEFT,$500 AND UNDER,TAVERN / LIQUOR STORE,FALSE,FALSE,1934,19,44,6,6,1171598,1918992,2022,11/15/2023 03:41:31 PM,41.93317743,-87.64480111,"(41.933177432, -87.644801107)"
12941052,JG103172,12/31/2022 05:00:00 PM,006XX S FINANCIAL PL,910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,123,1,4,32,7,1175093,1897421,2022,11/15/2023 03:41:31 PM,41.87390782,-87.6326049,"(41.873907817, -87.632604904)"
12964684,JG129912,11/25/2022 01:45:00 PM,001XX W CHESTNUT ST,890,THEFT,FROM BUILDING,RESIDENCE - PORCH / HALLWAY,FALSE,FALSE,1832,18,2,8,6,1175164,1906187,2022,11/15/2023 03:41:31 PM,41.89796063,-87.63208122,"(41.897960631, -87.632081223)"
12939631,JG101445,12/30/2022 11:00:00 PM,0000X W DIVISION ST,810,THEFT,OVER $500,BAR OR TAVERN,FALSE,FALSE,1824,18,2,8,6,1175872,1908368,2022,11/15/2023 03:41:31 PM,41.90392949,-87.62941511,"(41.903929491, -87.629415106)"
12943089,JG105454,12/22/2022 12:00:00 AM,051XX S KOLIN AVE,1120,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,FALSE,FALSE,815,8,23,57,10,1148233,1870154,2022,11/15/2023 03:41:31 PM,41.79964288,-87.73192347,"(41.799642878, -87.73192347)"
12977700,JF501488,12/02/2022 14:16,004XX W HARRISON ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,GOVERNMENT BUILDING / PROPERTY,TRUE,FALSE,124,1,25,28,18,1173461,1897593,2022,11/15/2023 03:41:31 PM,41.8744162,-87.63859167,"(41.8744162, -87.638591667)"
12982093,JG151584,12/22/2022 02:18:00 PM,069XX N Lakewood Ave,890,THEFT,FROM BUILDING,RESIDENCE - PORCH / HALLWAY,FALSE,FALSE,2431,24,49,1,6,1166244,1945933,2022,11/15/2023 03:41:31 PM,42.00722078,-87.66370271,"(42.007220782, -87.663702708)"
12946102,JG108921,12/01/2022 9:49,051XX S WENTWORTH AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,GOVERNMENT BUILDING / PROPERTY,FALSE,FALSE,225,2,3,37,08A,1175826,1871120,2022,11/15/2023 03:41:31 PM,41.80171934,-87.63070362,"(41.80171934, -87.630703621)"
12941977,JG104171,12/31/2022 11:30:00 AM,053XX N OLEANDER AVE,530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,RESIDENCE,FALSE,TRUE,1613,16,41,10,04A,1125011,1934480,2022,11/15/2023 03:41:31 PM,41.97657736,-87.8156637,"(41.976577355, -87.815663696)"
12906874,JF491509,11/28/2022 12:50:00 PM,063XX S HALSTED ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,CTA BUS STOP,FALSE,TRUE,723,7,20,68,08B,1172052,1863021,2022,11/15/2023 03:41:31 PM,41.77957862,-87.64478216,"(41.779578616, -87.644782163)"
12972839,JG140548,11/14/2022 12:00:00 AM,013XX E 53RD ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR / SERVICES,CLEANING STORE,FALSE,FALSE,234,2,4,41,11,1185804,1870389,2022,11/15/2023 03:41:31 PM,41.79948377,-87.59413394,"(41.79948377, -87.594133937)"
12943867,JG106168,12/16/2022 03:10:00 PM,048XX N KEDZIE AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,BANK,FALSE,FALSE,1713,17,33,14,11,1154169,1932021,2022,11/15/2023 03:41:31 PM,41.96929612,-87.70850238,"(41.969296124, -87.708502376)"
13039499,JG220267,12/16/2022 04:30:00 PM,035XX S MICHIGAN AVE,890,THEFT,FROM BUILDING,GOVERNMENT BUILDING / PROPERTY,FALSE,FALSE,213,2,3,35,6,1177772,1881665,2022,11/15/2023 03:41:31 PM,41.83061185,-87.62324737,"(41.830611847, -87.623247369)"
12963272,JF478294,11/17/2022 04:30:00 PM,033XX W FILLMORE ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,POLICE FACILITY / VEHICLE PARKING LOT,TRUE,FALSE,1134,11,24,29,18,1154228,1895173,2022,11/15/2023 03:41:31 PM,41.86818094,-87.70927139,"(41.868180939, -87.709271389)"
13045234,JG227076,11/15/2022 12:00:00 PM,018XX W CHICAGO AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,MEDICAL / DENTAL OFFICE,FALSE,FALSE,1221,12,1,24,11,1164062,1905377,2022,11/15/2023 03:41:31 PM,41.8959797,-87.67288053,"(41.895979702, -87.672880528)"
12949804,JG113246,12/23/2022 09:00:00 AM,036XX N LAKE SHORE DR,2830,OTHER OFFENSE,OBSCENE TELEPHONE CALLS,APARTMENT,FALSE,FALSE,1925,19,46,6,17,1171841,1924794,2022,11/15/2023 03:41:31 PM,41.94909298,-87.64373658,"(41.949092979, -87.643736581)"
13132309,JG329988,12/06/2022 0:00,031XX S SHIELDS AVE,1120,DECEPTIVE PRACTICE,FORGERY,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,915,9,11,34,10,1174466,1884138,2022,11/15/2023 03:41:31 PM,41.83747231,-87.63530339,"(41.837472314, -87.635303393)"
12951571,JG115296,12/30/2022 06:00:00 PM,049XX W WEST END AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,1532,15,28,25,08A,1143453,1900530,2022,11/15/2023 03:41:31 PM,41.88308935,-87.74869501,"(41.883089354, -87.748695008)"
12940277,JG102274,12/28/2022 09:00:00 AM,073XX N SEELEY AVE,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,2424,24,49,1,5,1161339,1948880,2022,11/15/2023 03:41:31 PM,42.01541128,-87.68166653,"(42.015411281, -87.681666533)"
12959961,JF524657,12/27/2022 10:14:00 PM,101XX S CRANDON AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,431,4,7,51,08B,1193498,1838219,2022,11/15/2023 03:41:31 PM,41.71102171,-87.56696948,"(41.711021708, -87.566969484)"
12941892,JG104141,12/25/2022 12:00:00 AM,002XX W MERCHANDISE MART PLZ,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,1831,18,42,8,26,1174456,1902539,2022,11/15/2023 03:41:31 PM,41.88796617,-87.6347907,"(41.887966168, -87.634790696)"
13024128,JG202134,12/31/2022 11:55:00 PM,055XX W ADAMS ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,RESIDENCE - YARD (FRONT / BACK),FALSE,FALSE,1522,15,29,25,15,1139642,1898786,2022,11/15/2023 03:41:31 PM,41.87837398,-87.76273198,"(41.878373984, -87.762731975)"
12946660,JG109532,12/17/2022 12:00:00 PM,037XX S LAKE PARK AVE,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,212,2,4,36,6,1182546,1880722,2022,11/15/2023 03:41:31 PM,41.82791457,-87.60576089,"(41.827914569, -87.605760885)"
12947618,JG109640,12/27/2022 01:00:00 PM,100XX W OHARE ST,810,THEFT,OVER $500,AIRPORT PARKING LOT,FALSE,FALSE,1651,16,41,76,6,1100658,1934241,2022,11/15/2023 03:41:31 PM,41.97629041,-87.90522722,"(41.976290414, -87.905227221)"
12993531,JG165608,11/13/2022 10:00:00 PM,006XX W PATTERSON AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,FALSE,FALSE,1925,19,46,6,11,1171050,1924649,2022,11/15/2023 03:41:31 PM,41.94871252,-87.64664842,"(41.94871252, -87.646648417)"
12942274,JF527857,12/30/2022 05:15:00 PM,012XX W CHASE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,2423,24,49,1,08B,1166400,1948390,2022,11/15/2023 03:41:31 PM,42.01395948,-87.66305798,"(42.013959477, -87.663057978)"
12941662,JG103821,12/27/2022 03:00:00 PM,052XX S HYDE PARK BLVD,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,FALSE,FALSE,234,2,5,41,11,1188451,1870826,2022,11/15/2023 03:41:31 PM,41.80062006,-87.5844129,"(41.800620055, -87.584412895)"
13070034,JG257013,12/16/2022 05:15:00 PM,019XX W SUNNYSIDE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,1912,19,47,4,11,1162472,1929894,2022,11/15/2023 03:41:31 PM,41.96328932,-87.67803205,"(41.963289318, -87.678032051)"
12936560,JF527110,12/30/2022 02:42:00 AM,063XX S HALSTED ST,530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,TRUE,FALSE,723,7,20,68,04A,1172052,1863008,2022,11/15/2023 03:41:31 PM,41.77954294,-87.64478255,"(41.779542942, -87.644782545)"
12943020,JG105362,12/10/2022 0:00,028XX N KEATING AVE,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,RESIDENCE,FALSE,FALSE,2521,25,31,19,11,1144237,1918504,2022,11/15/2023 03:41:31 PM,41.93239726,-87.74536367,"(41.932397257, -87.745363667)"
13025298,JG203445,12/16/2022 12:00:00 PM,055XX W LAKE ST,1110,DECEPTIVE PRACTICE,BOGUS CHECK,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,1523,15,37,25,11,1139292,1902196,2022,11/15/2023 03:41:31 PM,41.88773784,-87.76393404,"(41.887737841, -87.763934043)"
12949384,JG111776,12/07/2022 13:15,016XX W Augusta Blvd,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,1213,12,1,24,11,1165357,1906741,2022,11/15/2023 03:41:31 PM,41.89969516,-87.66808543,"(41.899695162, -87.668085432)"
12936865,JF526858,12/29/2022 06:00:00 PM,089XX S HALSTED ST,031A,ROBBERY,ARMED - HANDGUN,RESIDENCE,FALSE,FALSE,2223,22,21,71,3,1172543,1845629,2022,11/15/2023 03:41:31 PM,41.73184197,-87.64349337,"(41.731841974, -87.643493369)"
12968982,JG136045,12/06/2022 0:00,020XX W CHICAGO AVE,1120,DECEPTIVE PRACTICE,FORGERY,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,1212,12,2,24,10,1162569,1905332,2022,11/15/2023 03:41:31 PM,41.89588763,-87.67836526,"(41.895887625, -87.678365259)"
12976463,JG143864,12/04/2022 18:00,108XX S PROSPECT AVE,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,2212,22,19,75,6,1166595,1832518,2022,11/15/2023 03:41:31 PM,41.69599206,-87.66565578,"(41.695992061, -87.665655777)"
